Player,Player_cleaned,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,player_name,height_in_cm,mean_market_value_per_player,player_name_cleaned
Georges Mikautadze,Georges Mikautadze,GEO,FW,Metz,Ligue 1,21.0,2000,1,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,17.0,12.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Santi Mina,Santi Mina,ESP,FW,Celta Vigo,La Liga,26.0,1995,33,30,2367,26.3,0.27,2.24,0.8,35.6,0.12,0.33,14.4,0.04,0.0,0.04,67.6,257.4,44.1,10.0,14.2,70.8,4.41,6.58,67.1,1.63,2.55,64.2,0.11,0.61,1.29,0.42,0.0,1.41,25.6,24.9,0.72,0.0,0.0,0.72,0.46,0.0,0.0,0.0,0.0,0.38,17.3,0.23,0.87,1.63,1.22,0.0,0.08,0.11,0.15,0.08,0.27,0.23,0.0,0.0,0.04,0.0,0.0,1.18,0.8,0.11,0.76,0.3,0.08,1.37,5.6,1.29,1.37,0.11,1.25,0.57,1.75,0.87,0.0,38.7,0.91,4.07,21.6,14.8,4.26,38.0,19.7,78.4,39.8,2.17,0.76,0.46,3.65,1.44,27.6,5.89,0.15,0.0,0.0,2.13,1.86,0.38,0.08,0.0,0.0,5.17,5.36,6.77,44.2,,,,
Aleksei Miranchuk,Aleksei Miranchuk,RUS,MFFW,Atalanta,Serie A,26.0,1995,19,7,772,8.6,0.23,1.63,0.47,28.6,0.14,0.5,17.0,0.0,0.0,0.0,82.8,589.1,150.0,19.8,22.6,87.6,12.7,14.8,85.8,2.79,4.65,60.0,0.58,2.56,2.56,2.33,0.12,4.88,44.7,42.8,1.86,0.47,0.23,1.4,0.93,1.05,0.58,0.35,0.0,0.35,37.0,0.23,1.4,4.42,3.49,0.35,0.23,0.12,0.23,0.0,0.93,0.81,0.0,0.12,0.0,0.0,0.0,1.16,0.58,0.35,0.58,0.23,0.35,0.58,60.0,0.23,0.81,0.0,0.81,0.47,1.63,0.7,0.0,60.2,0.93,5.93,25.7,32.7,5.0,58.5,47.4,253.0,124.5,7.44,1.74,1.16,3.26,2.67,47.2,8.84,0.0,0.0,0.0,1.98,2.56,0.35,0.0,0.0,0.0,6.74,1.16,2.21,34.5,,,,
Dion Moise Sahi,Dion Moise Sahi,CIV,FWMF,Strasbourg,Ligue 1,20.0,2001,8,0,128,1.4,0.0,3.57,1.43,40.0,0.0,0.0,11.8,0.0,0.0,0.0,92.9,416.4,105.0,15.7,17.1,91.7,10.7,10.7,100.0,0.71,0.71,100.0,0.0,0.71,2.14,1.43,0.71,3.57,30.0,30.0,0.0,0.0,0.0,0.71,1.43,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,1.43,0.71,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.0,0.0,0.71,0.0,48.6,0.0,2.86,22.1,25.0,7.86,48.6,35.0,183.6,91.4,5.0,0.0,0.71,5.0,0.71,36.4,8.57,0.0,0.0,0.0,0.71,2.86,0.0,0.0,0.0,0.0,8.57,0.71,2.14,25.0,,,,
Obite N'Dicka,Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,22.0,1999,32,32,2857,31.7,0.13,0.85,0.16,18.5,0.15,0.8,7.6,0.0,0.0,0.0,85.2,967.8,299.3,17.9,19.6,91.5,25.4,28.2,89.9,5.96,9.5,62.8,0.13,0.35,1.99,0.32,0.06,2.65,58.3,56.6,1.77,1.07,0.0,0.82,0.32,0.0,0.0,0.0,0.0,0.69,49.7,0.13,0.57,0.79,0.6,0.06,0.0,0.06,0.0,0.06,0.19,0.13,0.0,0.0,0.06,0.0,0.0,2.05,1.36,1.01,0.95,0.09,1.07,1.77,60.7,0.69,2.33,0.69,1.64,2.02,4.07,5.05,0.06,71.3,8.3,37.3,33.8,4.54,1.2,69.6,43.6,227.1,95.3,2.37,0.76,0.09,0.41,0.41,45.7,0.22,0.09,0.0,0.0,1.55,0.47,0.13,0.0,0.03,0.03,10.6,4.45,2.59,63.2,,,,
Eric N'Jo,Eric N'Jo,FRA,DF,Troyes,Ligue 1,17.0,2004,2,0,98,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,457.3,132.7,8.18,8.18,100.0,11.8,13.6,86.7,2.73,3.64,75.0,0.0,0.91,1.82,0.0,0.0,0.0,27.3,26.4,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.91,0.91,0.91,0.91,0.91,0.0,31.8,5.45,17.3,14.5,0.91,0.0,30.9,22.7,98.2,52.7,1.82,0.91,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,6.36,1.82,1.82,50.0,,,,
Vital N'Simba,Vital N'Simba,COD,DF,Clermont Foot,Ligue 1,28.0,1993,34,31,2789,31.0,0.03,0.61,0.13,21.1,0.05,0.25,25.6,0.0,0.0,0.0,77.5,795.2,391.1,22.6,26.0,87.2,18.9,23.5,80.5,4.0,8.16,49.0,0.1,1.06,2.84,1.52,0.71,5.42,59.3,48.7,10.6,1.0,0.06,1.61,2.74,0.1,0.0,0.1,0.0,9.48,46.0,0.16,1.74,1.9,1.58,0.19,0.06,0.0,0.06,0.0,0.16,0.13,0.0,0.0,0.0,0.03,0.0,2.81,2.06,1.61,0.97,0.23,1.16,1.87,62.1,0.71,1.39,0.23,1.16,1.97,4.77,0.81,0.03,69.6,2.55,22.4,33.8,18.4,0.87,59.5,45.9,244.8,143.0,4.77,1.58,0.06,0.9,1.61,43.3,2.03,0.13,0.0,0.0,0.87,1.65,0.0,0.0,0.0,0.0,8.29,0.55,0.87,38.6,,,,
Nacho,Nacho,ESP,DF,Real Madrid,La Liga,32.0,1990,28,17,1555,17.3,0.17,0.58,0.17,30.0,0.3,1.0,12.8,0.0,0.0,0.0,92.9,1040.2,313.0,21.0,22.0,95.3,25.8,27.5,93.9,6.99,8.03,87.1,0.0,0.46,2.72,0.23,0.12,2.31,59.2,55.4,3.82,1.16,0.0,0.64,0.35,0.0,0.0,0.0,0.0,2.25,55.0,0.12,0.52,1.04,0.98,0.0,0.0,0.06,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.1,0.64,0.64,0.35,0.12,0.46,1.27,36.4,0.81,1.33,0.92,0.4,2.14,3.24,3.64,0.0,68.7,9.65,32.1,32.9,6.71,0.81,65.0,44.5,182.2,93.1,1.91,0.98,0.0,0.29,0.17,48.0,0.52,0.4,0.0,0.0,0.98,0.87,0.0,0.0,0.0,0.0,7.51,1.97,1.45,57.6,,,,
Roberto Navarro,Roberto Navarro,ESP,MFFW,Real Sociedad,La Liga,20.0,2002,6,3,199,2.2,0.0,3.18,1.36,42.9,0.0,0.0,14.8,0.0,0.0,0.0,81.7,546.4,125.9,17.3,20.0,86.4,13.2,15.5,85.3,2.27,2.73,83.3,0.0,0.45,3.18,1.36,0.0,3.64,42.3,40.9,1.36,0.91,0.45,0.45,0.91,0.0,0.0,0.0,0.0,0.45,34.5,0.91,1.82,3.18,1.36,0.0,0.45,0.91,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,1.82,1.36,0.45,1.36,0.91,1.82,50.0,0.91,0.91,0.0,0.91,0.45,3.64,1.36,0.0,57.7,1.36,5.45,32.3,23.6,5.91,56.8,37.7,195.9,120.0,6.36,1.82,0.45,3.18,3.18,43.2,7.73,0.0,0.0,0.0,1.36,0.91,0.45,0.0,0.0,0.0,6.36,1.82,4.09,30.8,,,,
Loum Ndiaye,Loum Ndiaye,SEN,MF,Alavés,La Liga,25.0,1996,32,26,2312,25.7,0.08,1.32,0.31,23.5,0.06,0.25,22.0,0.0,0.0,0.0,74.3,485.6,118.5,8.37,10.5,79.6,11.7,14.4,81.4,3.58,6.19,57.9,0.0,0.16,2.49,0.16,0.04,2.26,32.1,31.8,0.35,0.35,0.0,1.44,0.12,0.0,0.0,0.0,0.0,0.0,23.9,0.04,0.82,0.58,0.47,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.25,1.05,1.01,0.04,0.86,2.3,37.3,1.44,1.63,0.43,1.21,1.6,3.7,3.27,0.04,45.8,3.85,12.9,29.4,5.33,1.25,45.5,25.3,114.0,51.0,2.18,0.35,0.04,1.28,0.93,23.1,0.78,0.39,0.0,0.0,2.45,0.97,0.04,0.0,0.0,0.0,11.8,4.01,1.67,70.5,,,,
Dimitris Nikolaou,Dimitris Nikolaou,GRE,DF,Spezia,Serie A,23.0,1998,36,36,3240,36.0,0.0,0.08,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,81.5,818.0,288.9,10.8,11.9,90.2,18.4,20.5,89.7,7.47,12.3,61.0,0.0,0.08,2.67,0.06,0.03,2.17,46.2,43.3,2.92,1.92,0.03,1.36,0.14,0.0,0.0,0.0,0.0,0.39,37.6,0.22,0.64,0.42,0.33,0.03,0.0,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.47,0.86,1.11,0.36,0.0,0.58,0.94,61.8,0.36,2.0,0.75,1.25,2.03,3.5,3.89,0.03,55.6,9.25,32.2,25.3,1.75,0.22,52.8,34.7,218.0,106.8,2.5,0.5,0.06,0.44,0.36,33.5,0.11,0.19,0.0,0.0,0.94,0.64,0.0,0.0,0.03,0.03,8.72,1.47,1.61,47.7,,,,
Fernando Niño,Fernando Nino,ESP,FW,Mallorca,La Liga,21.0,2000,23,9,884,9.8,0.2,2.35,1.33,56.5,0.09,0.15,12.2,0.0,0.0,0.0,69.9,204.6,29.9,9.49,12.6,75.6,3.47,5.61,61.8,1.02,1.43,71.4,0.0,0.92,0.92,0.2,0.0,0.61,21.3,19.7,1.63,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,14.9,0.2,0.61,2.24,1.53,0.0,0.2,0.0,0.41,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.51,0.61,0.1,0.41,0.31,1.12,27.3,0.82,1.63,0.41,1.22,0.41,1.53,1.22,0.0,34.7,1.73,4.29,17.1,14.8,4.69,33.1,16.6,89.4,52.0,2.55,0.82,0.61,2.45,1.94,24.0,6.33,0.2,0.0,0.0,2.35,2.35,0.31,0.1,0.0,0.0,4.08,5.51,5.82,48.6,,,,
Nicolas Nkoulou,Nicolas Nkoulou,CMR,DF,Watford,Premier League,32.0,1990,3,2,168,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8,572.6,85.3,5.26,5.79,90.9,12.6,14.2,88.9,5.79,7.37,78.6,0.0,0.53,1.05,0.0,0.0,0.53,27.9,27.4,0.53,0.53,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,2.63,1.05,1.58,0.53,1.05,5.26,0.0,37.9,5.79,20.0,17.9,1.05,0.0,37.4,22.1,66.3,24.7,0.0,0.0,0.0,0.0,0.53,21.1,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,6.84,0.53,0.53,50.0,,,,
Connor Noß,Connor Noss,IRL,MF,M'Gladbach,Bundesliga,21.0,2001,3,0,52,0.6,0.0,1.67,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,83.3,188.3,40.0,8.33,10.0,83.3,5.0,5.0,100.0,0.0,1.67,0.0,0.0,1.67,3.33,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,3.33,1.67,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,3.33,1.67,1.67,0.0,0.0,0.0,0.0,30.0,1.67,6.67,13.3,11.7,1.67,30.0,20.0,85.0,46.7,3.33,0.0,0.0,1.67,3.33,23.3,6.67,0.0,0.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,,,,
Randy Ntekja,Randy Ntekja,FRA,FWMF,Rayo Vallecano,La Liga,24.0,1997,34,16,1462,16.2,0.19,1.85,0.49,26.7,0.1,0.38,12.7,0.0,0.0,0.0,68.1,254.9,54.6,10.4,13.0,80.1,5.06,7.84,64.6,1.11,2.35,47.4,0.0,0.99,1.23,0.49,0.0,1.54,25.4,24.3,1.05,0.12,0.06,0.19,0.74,0.0,0.0,0.0,0.0,0.25,17.3,0.25,1.36,1.98,1.42,0.0,0.12,0.12,0.31,0.0,0.31,0.06,0.0,0.06,0.0,0.19,0.0,1.3,0.99,0.31,0.68,0.31,0.43,0.99,43.8,0.56,1.98,0.06,1.91,0.86,2.16,0.68,0.0,40.7,0.8,3.46,19.6,20.2,4.69,39.6,24.1,88.3,50.2,2.96,0.86,0.56,3.77,2.47,28.6,5.99,0.12,0.0,0.0,2.78,1.73,0.19,0.12,0.0,0.0,5.31,4.2,5.43,43.6,,,,
Kasim Nuhu,Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,26.0,1995,3,0,5,0.1,0.0,10.0,10.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,83.3,1290.0,840.0,10.0,10.0,100.0,20.0,30.0,66.7,20.0,20.0,100.0,0.0,0.0,20.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,90.0,10.0,30.0,50.0,20.0,10.0,90.0,30.0,480.0,380.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,100.0,,,,
Hans Nunoo Sarpei,Hans Nunoo Sarpei,GHA,DFMF,Greuther Fürth,Bundesliga,23.0,1998,8,7,643,7.1,0.0,0.42,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,82.8,824.4,224.8,10.1,11.3,90.0,19.3,20.8,92.6,7.32,11.7,62.7,0.0,0.0,1.83,0.14,0.0,1.69,44.9,43.0,1.97,1.83,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.14,37.2,0.28,0.42,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.55,1.41,1.13,0.0,1.55,2.11,73.3,0.56,1.55,0.7,0.85,2.11,4.65,4.51,0.0,56.2,7.89,34.2,23.0,1.41,0.42,54.4,32.1,158.3,88.9,1.55,0.28,0.0,0.0,0.0,33.7,0.28,0.28,0.0,0.0,0.99,2.54,0.0,0.0,0.0,0.0,8.73,1.83,1.83,50.0,,,,
Simeon Nwankwo,Simeon Nwankwo,NGA,FW,Salernitana,Serie A,30.0,1992,19,10,842,9.4,0.11,2.13,0.64,30.0,0.05,0.17,10.3,0.0,0.0,0.0,73.7,215.6,27.3,9.04,11.0,82.5,3.4,4.79,71.1,1.49,1.91,77.8,0.11,0.64,0.74,0.43,0.0,0.74,19.8,18.9,0.85,0.0,0.11,0.32,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,1.17,1.81,1.17,0.0,0.11,0.32,0.21,0.0,0.21,0.11,0.0,0.11,0.0,0.0,0.0,0.64,0.43,0.0,0.53,0.11,0.32,0.96,33.3,0.64,0.85,0.43,0.43,0.43,1.06,0.74,0.0,32.4,1.17,3.3,15.1,15.2,4.89,31.6,21.5,58.7,23.7,1.28,0.53,0.21,3.4,2.45,24.6,6.6,0.0,0.0,0.0,1.38,1.28,0.96,0.0,0.0,0.0,3.3,2.23,5.21,30.0,,,,
Brain Oddei,Brain Oddei,ITA,FW,Sassuolo,Serie A,19.0,2002,2,0,8,0.1,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,470.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,40.0,10.0,70.0,80.0,650.0,430.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Javier Ontiveros,Javier Ontiveros,ESP,MFFW,Osasuna,La Liga,24.0,1997,3,0,39,0.4,0.0,5.0,2.5,50.0,0.0,0.0,24.4,0.0,0.0,0.0,78.1,1097.5,300.0,35.0,45.0,77.8,20.0,25.0,80.0,7.5,10.0,75.0,0.0,0.0,12.5,2.5,2.5,2.5,80.0,77.5,2.5,2.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,95.0,2.5,10.0,50.0,42.5,5.0,92.5,80.0,577.5,320.0,17.5,2.5,2.5,0.0,5.0,77.5,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,,,,
Levin Öztunalý,Levin Oztunaly,GER,MF,Union Berlin,Bundesliga,26.0,1996,18,5,572,6.4,0.0,1.09,0.31,28.6,0.0,0.0,20.1,0.0,0.0,0.0,71.4,348.9,99.5,10.5,12.0,87.0,6.09,7.97,76.5,2.66,5.47,48.6,0.0,1.25,1.25,0.78,0.63,1.72,28.4,27.8,0.63,0.31,0.0,0.94,1.25,0.0,0.0,0.0,0.0,0.0,20.3,0.31,1.25,2.19,1.72,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.41,0.94,0.78,0.63,0.78,2.03,38.5,1.25,1.25,0.0,1.25,1.09,3.44,2.34,0.0,42.7,2.66,9.53,20.2,16.6,2.97,42.2,26.4,126.9,67.7,2.97,1.25,0.47,2.66,2.34,26.9,5.47,0.0,0.0,0.0,2.66,1.56,0.47,0.0,0.0,0.0,7.03,1.41,2.97,32.1,,,,
Gavi Paez,Gavi Paez,ESP,MFFW,Barcelona,La Liga,17.0,2004,34,28,2316,25.7,0.08,1.21,0.31,25.8,0.06,0.25,14.5,0.0,0.0,0.0,87.8,676.1,133.2,25.0,26.6,94.1,13.9,15.8,88.0,3.46,4.79,72.4,0.19,0.7,4.51,1.09,0.16,2.92,49.4,48.6,0.78,0.27,0.47,1.13,1.32,0.08,0.0,0.0,0.0,0.39,43.4,0.19,1.48,2.02,1.67,0.0,0.19,0.04,0.08,0.04,0.51,0.39,0.0,0.08,0.0,0.04,0.0,1.67,1.21,0.47,0.78,0.43,0.51,1.36,37.1,0.86,1.83,0.0,1.83,1.32,3.0,0.66,0.0,63.6,0.7,6.23,36.0,26.6,3.81,63.0,51.5,258.9,125.5,7.08,2.26,0.58,2.02,2.18,48.7,4.86,0.43,0.04,0.04,2.68,3.23,0.47,0.04,0.0,0.0,7.39,1.32,1.52,46.6,,,,
Isaac Palazón Camacho,Isaac Palazon Camacho,ESP,FWMF,Rayo Vallecano,La Liga,27.0,1994,34,27,2288,25.4,0.08,2.32,0.51,22.0,0.03,0.15,21.0,0.24,0.0,0.0,72.0,482.3,133.1,12.0,14.5,82.7,9.17,11.6,79.0,3.74,7.28,51.4,0.16,1.26,2.95,0.71,0.16,3.15,35.2,32.6,2.64,0.91,0.12,1.97,1.18,1.57,0.43,0.71,0.0,0.16,25.4,0.2,1.22,2.95,1.93,0.39,0.16,0.12,0.28,0.08,0.31,0.2,0.04,0.08,0.0,0.0,0.0,1.77,1.18,0.71,0.94,0.12,0.59,2.28,25.9,1.69,1.77,0.16,1.61,0.91,2.68,0.87,0.0,51.2,1.26,6.61,24.3,23.6,2.36,48.8,34.5,164.5,68.7,3.74,1.34,0.24,2.68,2.32,35.1,5.87,0.28,0.0,0.0,1.54,3.07,0.2,0.0,0.0,0.0,7.32,2.4,2.99,44.5,,,,
Matondo-Merveille Papela,Matondo-Merveille Papela,GER,MF,Mainz 05,Bundesliga,21.0,2001,5,0,83,0.9,0.0,1.11,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,77.8,397.8,120.0,10.0,11.1,90.0,10.0,12.2,81.8,3.33,3.33,100.0,0.0,0.0,1.11,0.0,0.0,2.22,30.0,28.9,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,2.22,1.11,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,1.11,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,3.33,7.78,0.0,0.0,47.8,1.11,15.6,27.8,7.78,1.11,46.7,26.7,98.9,52.2,3.33,1.11,1.11,3.33,3.33,21.1,2.22,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,13.3,1.11,1.11,50.0,,,,
Daniel Parejo,Daniel Parejo,ESP,MF,Villarreal,La Liga,33.0,1989,33,32,2704,30.0,0.07,0.53,0.17,31.3,0.06,0.2,23.4,0.1,0.03,0.03,84.1,1266.0,399.8,21.1,23.0,91.7,27.1,29.8,90.9,11.0,16.6,66.5,0.33,2.3,7.4,1.43,0.3,7.2,71.7,62.6,9.1,4.77,0.33,4.2,1.4,4.2,1.87,1.23,0.17,0.1,60.3,0.37,1.4,3.73,2.07,1.5,0.07,0.0,0.07,0.03,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.53,1.1,0.67,0.57,0.3,0.5,1.73,28.8,1.23,1.63,0.23,1.4,1.1,2.63,0.67,0.07,78.9,2.3,14.9,47.3,19.8,0.67,70.9,51.7,203.5,94.3,3.87,0.93,0.03,0.47,0.73,55.9,1.4,0.1,0.0,0.0,0.8,2.37,0.0,0.0,0.0,0.0,8.8,0.8,0.9,47.1,,,,
Paulinho,Paulinho,BRA,FWMF,Leverkusen,Bundesliga,21.0,2000,24,14,1218,13.5,0.3,1.93,1.11,57.7,0.15,0.27,13.2,0.0,0.0,0.0,80.8,433.8,96.2,16.1,18.7,86.5,9.93,12.0,82.7,1.63,2.81,57.9,0.07,1.63,1.19,0.67,0.0,2.22,36.3,35.1,1.19,0.22,0.07,0.52,0.67,0.81,0.44,0.0,0.07,0.07,29.3,0.22,1.11,4.0,2.52,0.3,0.37,0.37,0.37,0.07,0.52,0.37,0.0,0.07,0.07,0.0,0.0,1.78,1.19,0.59,0.96,0.22,0.44,1.48,30.0,1.04,1.48,0.07,1.41,1.19,2.96,0.52,0.0,50.7,1.04,6.37,24.6,25.4,5.56,49.6,40.2,240.1,147.5,7.04,3.04,1.26,2.07,2.37,39.0,8.07,0.07,0.0,0.0,0.74,1.48,0.22,0.07,0.0,0.0,5.19,0.81,1.04,44.0,,,,
Pedrosa,Pedrosa,ESP,DF,Espanyol,La Liga,24.0,1998,31,31,2720,30.2,0.03,0.83,0.23,28.0,0.04,0.14,23.2,0.0,0.0,0.0,75.5,555.8,209.3,14.7,16.6,88.6,13.8,17.3,80.1,2.68,6.13,43.8,0.03,0.73,1.69,0.56,0.33,1.92,42.4,34.2,8.18,0.89,0.03,0.83,2.52,0.17,0.07,0.03,0.0,7.12,32.0,0.03,1.72,1.42,0.96,0.03,0.13,0.07,0.17,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.95,1.16,1.16,0.63,0.17,0.66,1.39,47.6,0.73,1.72,0.36,1.36,1.79,3.74,2.88,0.0,55.8,4.64,19.3,24.4,16.9,1.89,47.9,33.9,203.3,123.8,4.93,1.92,0.56,1.79,1.32,31.1,2.32,0.26,0.0,0.0,0.66,1.75,0.0,0.0,0.0,0.0,7.28,0.63,0.99,38.8,,,,
Victor Perea,Victor Perea,ESP,DF,Espanyol,La Liga,22.0,2000,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,36.0,34.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
